hour,lat,long,base,MedianIncomeByPlaceofBirth,MedianIncome,TotalPopulation,AvgPopulation,Population5M,Population45M,Population4M,Population35M,Population3M,UserGroup
22,40.7617,-73.9825,B02598,80060.0,105144.0,2749.0,2825.0,2757628.0,2386101.0,2058160.0,1792909.0,1428816.0,1
49,40.6869,-73.8077,B02617,27639.0,73052.0,2816.0,2549.0,1618432.0,1345830.0,1110926.0,914817.0,764583.0,1
2,40.7576,-73.9223,B02682,41963.0,80194.0,4260.0,4315.0,3251665.0,2763697.0,2251124.0,1730158.0,1200940.0,1
43,40.6137,-74.026,B02617,48750.0,90875.0,774.0,634.0,1492961.0,1275549.0,1064829.0,859748.0,672866.0,1
21,40.7437,-73.8568,B02617,22108.0,51518.0,5552.0,5393.0,2199495.0,1850696.0,1550544.0,1265323.0,975795.0,0
57,40.6992,-73.93,B02617,23591.0,62750.0,4384.0,4718.0,3396443.0,2865938.0,2333599.0,1746707.0,1318092.0,0
25,40.8413,-73.8726,B02617,15443.0,27969.0,2410.0,2174.0,2220466.0,1970648.0,1781562.0,1619567.0,1328454.0,0
10,40.6849,-73.9498,B02617,36875.0,66455.0,4630.0,4208.0,3101585.0,2675954.0,2236945.0,1789184.0,1461779.0,1
6,40.6845,-73.831,B02617,26578.0,92816.0,4485.0,4798.0,1887669.0,1509285.0,1170962.0,938555.0,745421.0,1
3,40.8409,-73.8483,B02598,25222.0,45179.0,3264.0,2934.0,2021098.0,1758409.0,1484779.0,1231473.0,986501.0,0
27,40.8767,-73.8515,B02598,29056.0,50469.0,2814.0,2831.0,1890702.0,1710298.0,1447603.0,1162603.0,932749.0,0
17,40.6355,-74.0236,B02682,23744.0,45917.0,4771.0,4731.0,1806949.0,1485720.0,1202549.0,954442.0,746011.0,0
25,40.8263,-73.9444,B02617,26930.0,42924.0,6760.0,6604.0,2769105.0,2460679.0,2079158.0,1733440.0,1397044.0,0
11,40.696,-73.9036,B02617,30448.0,61010.0,2421.0,2233.0,3160374.0,2661983.0,2174490.0,1693017.0,1238108.0,0
43,40.8608,-73.8685,B02617,28500.0,50739.0,4490.0,4340.0,2078387.0,1920418.0,1710701.0,1529617.0,1285397.0,0
41,40.7466,-73.7702,B02617,36420.0,64400.0,2140.0,2099.0,1456679.0,1159867.0,920193.0,778971.0,620492.0,0
13,40.7666,-73.3118,B02617,37386.0,95040.0,3014.0,3060.0,381674.0,321347.0,258400.0,214764.0,168763.0,1
7,40.7512,-73.6745,B02598,46796.0,139250.0,4512.0,4483.0,752273.0,608788.0,493025.0,405031.0,275327.0,1
16,40.7761,-73.6996,B02617,60945.0,139167.0,8636.0,8504.0,584233.0,449519.0,371639.0,278111.0,235625.0,1
15,40.5744,-73.8539,B02598,61837.0,139226.0,3470.0,3323.0,320267.0,191234.0,94072.0,58611.0,44645.0,1
59,40.7155,-73.6045,B02682,11150.0,103309.0,7008.0,6841.0,644776.0,557642.0,456728.0,355360.0,284220.0,1
19,40.8331,-73.9217,B02598,17507.0,28365.0,7352.0,7462.0,2732294.0,2420250.0,2156374.0,1836160.0,1466843.0,0
39,40.6063,-73.9885,B02598,26146.0,60741.0,2450.0,2420.0,1707605.0,1507337.0,1331761.0,1188025.0,1059432.0,0
12,40.6911,-73.5649,B02617,48684.0,117857.0,3928.0,3916.0,636448.0,575489.0,470803.0,362976.0,318887.0,1
53,40.7562,-73.5612,B02598,33339.0,97107.0,3799.0,3573.0,506905.0,410786.0,313728.0,258685.0,193127.0,1
0,40.6541,-73.9509,B02598,26649.0,41123.0,4986.0,4899.0,2870585.0,2594725.0,2308048.0,1926650.0,1496087.0,0
34,40.6969,-73.8332,B02617,26031.0,69265.0,3096.0,3261.0,2201023.0,1837096.0,1458956.0,1131318.0,893878.0,1
17,40.7982,-73.9352,B02617,17095.0,30963.0,6009.0,5262.0,3088043.0,2672862.0,2233508.0,1794948.0,1451825.0,0
52,40.6657,-73.8885,B02598,32220.0,48819.0,3169.0,3160.0,2433696.0,2007749.0,1661676.0,1305013.0,1013466.0,0
38,40.7974,-73.9306,B02598,15403.0,17304.0,3963.0,4000.0,3098820.0,2748679.0,2276824.0,1819107.0,1432003.0,0
51,40.6657,-73.8478,B02598,31766.0,51250.0,7014.0,7083.0,1964242.0,1610345.0,1272075.0,946355.0,686564.0,0
54,40.6895,-73.9092,B02617,27518.0,39128.0,4062.0,4217.0,3151665.0,2665595.0,2132921.0,1613931.0,1274107.0,0
49,40.6871,-73.8493,B02512,29706.0,61411.0,1688.0,1690.0,2275136.0,1881155.0,1471442.0,1185914.0,876902.0,0
39,41.3183,-74.124,B02617,47083.0,114811.0,4523.0,4539.0,87621.0,81942.0,78314.0,74767.0,37921.0,1
48,40.7199,-73.8901,B02617,51808.0,97750.0,3891.0,3603.0,3020745.0,2498899.0,2024573.0,1564708.0,1160644.0,1
55,40.7072,-74.005,B02617,82560.0,155688.0,7932.0,7747.0,2665696.0,2183666.0,1688439.0,1334716.0,1049521.0,1
36,40.8149,-73.9191,B02598,14109.0,22940.0,6190.0,6021.0,3056011.0,2644451.0,2269389.0,1887599.0,1496991.0,0
20,40.643,-73.9769,B02682,26815.0,48229.0,3929.0,4113.0,2507868.0,2274406.0,1968982.0,1728772.0,1411692.0,0
13,40.5986,-74.0046,B02598,23559.0,61713.0,3496.0,3245.0,1534436.0,1363143.0,1202308.0,1020238.0,871513.0,0
6,40.6127,-73.9697,B02598,24250.0,44961.0,2939.0,2889.0,1929819.0,1737042.0,1545057.0,1390544.0,1204660.0,0
40,40.67,-73.5275,B02617,45473.0,103776.0,5926.0,6009.0,540704.0,443898.0,379937.0,319779.0,253165.0,1
9,40.7126,-73.8961,B02682,34928.0,91250.0,2104.0,1941.0,3231134.0,2653003.0,2102066.0,1736419.0,1277201.0,1
11,40.6801,-73.8898,B02617,18377.0,41012.0,3308.0,3416.0,2785677.0,2329848.0,1848941.0,1465353.0,1126403.0,0
37,40.856,-73.8628,B02682,30688.0,52447.0,6023.0,5912.0,2064359.0,1884291.0,1686838.0,1498033.0,1241671.0,0
2,40.705,-73.9281,B02617,18167.0,53125.0,2513.0,2337.0,3468215.0,2993923.0,2379433.0,1831485.0,1268034.0,0
47,40.5752,-73.9847,B02682,11815.0,23849.0,7191.0,7167.0,1218459.0,1051751.0,800488.0,627933.0,498749.0,0
32,40.6318,-73.8902,B02617,38393.0,75625.0,1795.0,1767.0,1930396.0,1521272.0,1202449.0,877197.0,572531.0,1
8,40.9063,-73.867,B02617,43919.0,64464.0,2848.0,2774.0,1487858.0,1220707.0,1058543.0,860899.0,693909.0,0
11,40.8353,-73.3692,B02598,51781.0,131793.0,2454.0,2515.0,314420.0,267247.0,215174.0,166289.0,127740.0,1
18,40.8318,-73.8272,B02682,31199.0,76328.0,2324.0,2210.0,1694723.0,1382748.0,1016127.0,751067.0,561960.0,1
56,40.6782,-73.8698,B02682,25721.0,40234.0,2709.0,2533.0,2567465.0,2066348.0,1629294.0,1305603.0,978389.0,0
21,40.6533,-74.0027,B02617,19401.0,49821.0,3895.0,3784.0,2474234.0,2056909.0,1645227.0,1321343.0,1011634.0,0
33,40.7521,-73.8813,B02682,27317.0,51875.0,6359.0,6541.0,2699482.0,2137023.0,1538339.0,1188987.0,959955.0,0
45,40.7506,-73.9984,B02617,32312.0,51500.0,5233.0,5186.0,2603308.0,2241845.0,1930136.0,1585009.0,1278741.0,0
49,40.7045,-73.9131,B02617,26871.0,51328.0,4031.0,4126.0,3398250.0,2875882.0,2297580.0,1750573.0,1293797.0,0
18,41.1454,-73.8212,B02617,51992.0,111642.0,3120.0,2975.0,155766.0,116392.0,107074.0,96863.0,87243.0,1
11,40.862,-73.8944,B02682,17607.0,33142.0,5375.0,5545.0,2224290.0,2050693.0,1863316.0,1686451.0,1422246.0,0
8,40.6772,-73.7928,B02512,27961.0,63667.0,2118.0,2147.0,1391373.0,1144710.0,956391.0,816223.0,625761.0,0
30,40.6828,-73.7665,B02617,35951.0,76359.0,2673.0,2502.0,1350325.0,1156153.0,976182.0,774817.0,621810.0,1
14,41.0378,-73.7031,B02682,26919.0,196094.0,5708.0,5839.0,248946.0,212533.0,177771.0,131271.0,107008.0,1
21,40.6216,-74.0157,B02617,31932.0,75991.0,1992.0,2016.0,1830918.0,1611167.0,1373189.0,1113493.0,854690.0,1
46,40.7548,-73.3598,B02617,32829.0,103388.0,2212.0,2210.0,382373.0,274077.0,225111.0,163170.0,139663.0,1
36,40.7201,-73.4301,B02617,30814.0,56012.0,2105.0,1987.0,470410.0,405830.0,330887.0,285888.0,212074.0,0
58,40.6295,-73.9061,B02598,38327.0,70611.0,3539.0,3361.0,2289534.0,1849505.0,1472374.0,1157091.0,868206.0,1
38,41.3476,-73.6709,B02617,51327.0,96154.0,2948.0,2907.0,79504.0,68808.0,62682.0,62682.0,44013.0,1
56,40.7021,-73.4428,B02617,50386.0,134934.0,4997.0,5011.0,467719.0,412126.0,337818.0,304883.0,246005.0,1
24,40.6855,-73.974,B02682,25227.0,52266.0,4540.0,4274.0,2978047.0,2542760.0,2161043.0,1806679.0,1387238.0,0
46,40.7678,-73.8676,B02617,22289.0,62031.0,4061.0,3820.0,2526503.0,1999262.0,1494765.0,1134650.0,901462.0,0
54,40.6627,-73.9438,B02617,26948.0,39870.0,3730.0,4125.0,2952575.0,2590474.0,2262336.0,1912408.0,1530692.0,0
29,40.6217,-74.0782,B02598,21273.0,28793.0,4982.0,5237.0,908051.0,754327.0,549948.0,406502.0,306759.0,0
3,40.6817,-73.8564,B02598,21504.0,51288.0,4665.0,4496.0,2355635.0,1922532.0,1557929.0,1202147.0,875178.0,0
35,40.6748,-73.9752,B02617,76597.0,130021.0,5161.0,5125.0,2981218.0,2590365.0,2167099.0,1815427.0,1408607.0,1
16,40.7804,-73.9556,B02598,77881.0,124250.0,7000.0,6884.0,3091145.0,2607552.0,2148799.0,1743620.0,1382586.0,1
27,40.6216,-73.9348,B02512,33167.0,70033.0,3569.0,3638.0,2304891.0,2033983.0,1767233.0,1462084.0,1142155.0,1
33,40.8669,-73.8443,B02617,31789.0,61929.0,2977.0,3203.0,1867498.0,1624501.0,1383088.0,1096476.0,869027.0,0
54,40.6842,-73.9553,B02617,45299.0,64935.0,3862.0,3719.0,3066943.0,2658906.0,2185316.0,1806785.0,1470902.0,0
15,40.781,-72.8755,B02617,31741.0,88207.0,8688.0,8285.0,127666.0,127666.0,89812.0,77588.0,67587.0,1
45,40.749,-73.9879,B02617,64683.0,89583.0,2055.0,1980.0,2819290.0,2438798.0,2070561.0,1734255.0,1370294.0,1
48,41.0873,-73.8657,B02598,61316.0,132868.0,2985.0,2858.0,178816.0,161121.0,124293.0,103524.0,74511.0,1
16,40.5962,-73.9389,B02617,13579.0,18310.0,5551.0,5330.0,1599259.0,1331506.0,1140942.0,925968.0,721716.0,0
17,40.7493,-73.5102,B02617,40301.0,112125.0,6269.0,6371.0,451852.0,417792.0,366853.0,281488.0,230388.0,1
7,40.9794,-73.8308,B02617,42324.0,87159.0,3912.0,3544.0,544749.0,430631.0,342632.0,270895.0,181312.0,1
33,40.7096,-73.8152,B02598,26947.0,70729.0,5823.0,5271.0,2041358.0,1752932.0,1460103.0,1192211.0,891615.0,1
35,40.7391,-73.231,B02512,35508.0,99261.0,4004.0,4023.0,325511.0,279380.0,242138.0,209427.0,181617.0,1
17,40.7859,-73.9509,B02617,56977.0,96471.0,4956.0,4830.0,3104414.0,2591020.0,2143661.0,1741065.0,1373703.0,1
29,40.6749,-73.8087,B02617,25227.0,68148.0,3908.0,4542.0,1441860.0,1192409.0,958191.0,761376.0,603428.0,1
37,40.7471,-73.7602,B02598,36073.0,66486.0,6164.0,5906.0,1365792.0,1105733.0,924205.0,784568.0,556092.0,1
16,40.9252,-73.8922,B02617,18103.0,30299.0,4024.0,4070.0,1131591.0,909570.0,701408.0,522862.0,353157.0,0
2,40.6377,-74.0759,B02617,26534.0,54081.0,4403.0,4285.0,968830.0,786892.0,611779.0,443316.0,315462.0,0
56,41.1458,-74.0497,B02598,30941.0,99323.0,7755.0,7995.0,240771.0,202756.0,189852.0,172868.0,151054.0,1
54,40.686,-73.6757,B02598,37099.0,117813.0,4878.0,5127.0,923827.0,793944.0,646172.0,543137.0,333513.0,1
15,40.5986,-73.7659,B02598,21250.0,26766.0,4146.0,4432.0,293555.0,247904.0,178619.0,166198.0,142109.0,0
40,40.6471,-73.6383,B02598,38030.0,83289.0,3990.0,4069.0,602691.0,515496.0,437200.0,355262.0,236085.0,1
26,40.6609,-73.8987,B02598,31444.0,59792.0,1956.0,1939.0,2489585.0,2092688.0,1752107.0,1451276.0,1149383.0,0
31,40.8616,-73.9114,B02598,24010.0,34559.0,1941.0,1875.0,2361304.0,2149134.0,1878649.0,1610894.0,1343775.0,0
35,40.7518,-73.8108,B02617,26849.0,60583.0,1564.0,1458.0,1781121.0,1481021.0,1216244.0,961690.0,757539.0,0
8,40.7852,-73.9492,B02617,29821.0,56458.0,2617.0,2454.0,3163433.0,2622525.0,2167184.0,1741000.0,1350132.0,0
30,40.7587,-73.2097,B02598,31859.0,78542.0,6805.0,6684.0,325195.0,283708.0,244966.0,214717.0,187093.0,1
6,40.874,-73.8584,B02682,25292.0,45694.0,2307.0,2416.0,1955584.0,1795719.0,1567469.0,1279429.0,1016353.0,0
6,40.6031,-73.9354,B02682,39432.0,105833.0,1882.0,1644.0,1872481.0,1627458.0,1366722.0,1157105.0,891779.0,1
51,40.9064,-73.8966,B02617,17569.0,41042.0,165.0,62.0,1894572.0,1642309.0,1330514.0,1078688.0,884830.0,0
52,40.8456,-73.6216,B02617,51768.0,107125.0,4963.0,4860.0,174261.0,127895.0,94180.0,80990.0,72613.0,1
46,40.702,-73.918,B02617,28804.0,50532.0,4896.0,5414.0,3368441.0,2908522.0,2288960.0,1753910.0,1303758.0,0
16,40.6346,-73.9142,B02598,31861.0,60164.0,4633.0,4709.0,2429148.0,1995815.0,1586829.0,1236716.0,956792.0,0
18,40.7603,-73.9135,B02682,36776.0,69519.0,2455.0,2435.0,3220556.0,2637536.0,2049379.0,1480558.0,1105634.0,1
31,40.9194,-73.8043,B02598,49028.0,111615.0,5363.0,5403.0,871598.0,676914.0,535064.0,459446.0,363858.0,1
20,40.6166,-73.9788,B02617,26729.0,46027.0,2892.0,3083.0,2013783.0,1791313.0,1578287.0,1395632.0,1245371.0,0
48,40.8293,-73.8745,B02617,16282.0,32872.0,4536.0,4504.0,2510208.0,2149645.0,1847590.0,1547951.0,1116008.0,0
20,40.7376,-73.9897,B02617,95491.0,159821.0,3642.0,3852.0,2851842.0,2422349.0,2031534.0,1619095.0,1227847.0,1
2,40.6252,-73.9603,B02617,30896.0,63906.0,2659.0,2682.0,2287177.0,2094696.0,1900989.0,1650547.0,1396077.0,0
31,40.6464,-73.9443,B02598,31205.0,50216.0,1987.0,2042.0,2744818.0,2512627.0,2187573.0,1802098.0,1390281.0,0
11,40.8254,-73.6854,B02512,32679.0,84917.0,4524.0,4343.0,208860.0,167804.0,162448.0,125477.0,103650.0,1
21,40.7528,-73.8173,B02617,16229.0,27679.0,2901.0,2840.0,1822353.0,1519649.0,1269626.0,1029767.0,809874.0,0
9,40.6066,-74.0033,B02617,24583.0,60733.0,3058.0,3219.0,1641066.0,1445939.0,1279401.0,1079563.0,917159.0,0
40,40.6281,-73.9837,B02598,26272.0,51958.0,2777.0,2905.0,2183518.0,1934242.0,1711968.0,1501886.0,1244413.0,0
57,41.1652,-73.795,B02682,69729.0,176042.0,5271.0,5313.0,135742.0,126175.0,111247.0,83906.0,77172.0,1
13,40.6575,-73.9503,B02682,31669.0,47109.0,4897.0,5106.0,2919972.0,2627468.0,2287152.0,1919721.0,1513286.0,0
10,40.7914,-73.9532,B02617,16124.0,24777.0,4770.0,4681.0,3083441.0,2572557.0,2114167.0,1744920.0,1398288.0,0
3,40.6431,-73.5224,B02512,53955.0,131985.0,4460.0,4497.0,410136.0,319429.0,278258.0,209197.0,159832.0,1
40,40.7594,-73.9749,B02598,74028.0,167500.0,126.0,180.0,2939792.0,2498339.0,2151952.0,1814230.0,1443534.0,1
27,40.7112,-73.7207,B02617,31420.0,87317.0,6732.0,7158.0,1076420.0,926701.0,729556.0,580527.0,448188.0,1
34,40.6898,-73.9758,B02598,33147.0,85577.0,2800.0,2879.0,2902919.0,2480012.0,2098578.0,1704187.0,1295609.0,1
15,40.8303,-73.9206,B02682,19835.0,30990.0,3971.0,4011.0,2767913.0,2431785.0,2175936.0,1806082.0,1474346.0,0
56,40.6929,-73.8681,B02682,28561.0,67619.0,3323.0,3425.0,2617798.0,2235988.0,1836087.0,1369598.0,1072987.0,1
31,40.6133,-73.9403,B02617,36979.0,88750.0,3030.0,2906.0,2066448.0,1858309.0,1585970.0,1349062.0,1085103.0,1
25,40.9038,-73.831,B02617,30026.0,47207.0,3929.0,4173.0,1274621.0,1064085.0,856844.0,644664.0,520806.0,0
18,40.6752,-73.8524,B02617,33313.0,71702.0,6202.0,5921.0,2017075.0,1662046.0,1329395.0,1002934.0,734123.0,1
10,40.6816,-73.912,B02598,33920.0,50761.0,4491.0,4608.0,2982629.0,2533666.0,2032531.0,1660079.0,1331332.0,0
15,40.7173,-73.7434,B02617,30403.0,73221.0,5095.0,5429.0,1403864.0,1209497.0,1001915.0,796168.0,606797.0,1
44,40.9088,-73.8623,B02617,42206.0,80156.0,5427.0,5012.0,1323454.0,1130270.0,969340.0,788349.0,625015.0,1
54,40.5976,-73.9491,B02617,22908.0,52841.0,3478.0,3332.0,1709315.0,1505129.0,1274632.0,1056857.0,881467.0,0
11,40.6768,-73.7633,B02617,28322.0,74542.0,3645.0,3580.0,1289788.0,1108285.0,949952.0,746209.0,592413.0,1
12,40.7225,-73.949,B02682,54973.0,78906.0,1860.0,1766.0,3375452.0,2882235.0,2420898.0,1937795.0,1415162.0,1
9,40.7594,-73.8183,B02682,23438.0,39677.0,2082.0,2168.0,1782731.0,1436397.0,1185712.0,1020066.0,748688.0,0
38,40.7797,-73.9597,B02617,95385.0,149861.0,2238.0,2122.0,3052395.0,2559108.0,2139834.0,1736655.0,1376187.0,1
39,40.7358,-73.7462,B02617,47871.0,109911.0,3790.0,3624.0,1415617.0,1240003.0,993910.0,785494.0,576743.0,1
35,40.629,-74.0056,B02617,17027.0,40472.0,4858.0,5138.0,2016910.0,1767520.0,1524202.0,1201345.0,948995.0,0
53,40.8546,-73.9054,B02512,18545.0,30422.0,6378.0,5963.0,2377526.0,2172978.0,1933662.0,1671736.0,1459777.0,0
32,40.7254,-73.8872,B02512,36964.0,72550.0,1417.0,1343.0,3101211.0,2517126.0,1994919.0,1497640.0,1131106.0,1
25,40.963,-73.8473,B02617,37725.0,95788.0,4747.0,4690.0,558944.0,467896.0,378356.0,294397.0,249525.0,1
23,40.7075,-73.9492,B02598,22059.0,35750.0,4317.0,3890.0,3381943.0,2759474.0,2265763.0,1809812.0,1397155.0,0
9,40.9964,-73.7565,B02617,58997.0,127188.0,2958.0,2944.0,356417.0,311085.0,263791.0,210571.0,156414.0,1
31,40.8578,-73.5007,B02617,69250.0,225208.0,4384.0,4319.0,184600.0,153939.0,91239.0,80559.0,49936.0,1
30,40.7627,-73.9343,B02617,19454.0,25500.0,2671.0,2660.0,3357540.0,2795428.0,2293958.0,1799504.0,1346591.0,0
53,40.6773,-73.8657,B02617,22335.0,32083.0,1924.0,2018.0,2418625.0,1886416.0,1552739.0,1200965.0,856343.0,0
53,40.6172,-73.9779,B02598,23393.0,60052.0,2190.0,2181.0,1972794.0,1751244.0,1547369.0,1396974.0,1237142.0,0
58,40.7212,-73.7418,B02598,29800.0,92870.0,1753.0,1625.0,1349236.0,1140611.0,947340.0,755777.0,557406.0,1
55,40.6819,-73.9046,B02617,36442.0,60987.0,1555.0,1590.0,2961443.0,2508500.0,1968854.0,1574040.0,1262854.0,0
4,40.8383,-73.938,B02598,19815.0,41786.0,1200.0,1304.0,2589889.0,2297758.0,1987836.0,1656990.0,1414671.0,0
54,40.725,-73.7221,B02617,40168.0,92375.0,4806.0,4436.0,1127041.0,917465.0,728025.0,580884.0,459317.0,1
52,40.5825,-73.9577,B02598,18150.0,52159.0,2079.0,1940.0,1312560.0,1097189.0,902416.0,731889.0,571353.0,0
46,40.8748,-73.9114,B02598,20487.0,31549.0,10137.0,9471.0,2221509.0,1980105.0,1712144.0,1391593.0,1098687.0,0
4,40.7443,-74.0019,B02598,75844.0,102314.0,5255.0,5368.0,2567923.0,2211671.0,1891695.0,1529487.0,1198655.0,1
28,40.7124,-73.7844,B02682,24846.0,49861.0,3162.0,3083.0,1728547.0,1496574.0,1251196.0,986111.0,770164.0,0
41,40.8374,-73.9412,B02682,19812.0,38579.0,15149.0,15642.0,2663543.0,2335352.0,1942491.0,1644336.0,1382114.0,0
56,40.8904,-73.8522,B02617,29746.0,71406.0,2485.0,2680.0,1704496.0,1457189.0,1225693.0,1011207.0,741968.0,1
44,40.737,-74.0078,B02598,70329.0,110543.0,4550.0,4281.0,2426248.0,2069995.0,1751607.0,1403452.0,1099540.0,1
43,40.5766,-73.9661,B02617,15083.0,21750.0,3090.0,2923.0,1177813.0,977145.0,794842.0,614853.0,493766.0,0
44,40.813,-73.4627,B02682,83466.0,171111.0,4151.0,4129.0,285337.0,236620.0,211990.0,163682.0,124790.0,1
44,40.6718,-73.8354,B02617,24973.0,62039.0,3001.0,2842.0,1795678.0,1476411.0,1148135.0,866303.0,692672.0,0
10,40.6974,-73.7892,B02682,27797.0,60368.0,2203.0,2405.0,1622359.0,1347985.0,1129107.0,945902.0,750888.0,0
10,40.7347,-73.6208,B02617,64722.0,135608.0,4172.0,4226.0,656383.0,563250.0,443488.0,349844.0,286439.0,1
33,40.7201,-73.6752,B02598,58951.0,186471.0,3699.0,3585.0,883420.0,718400.0,568267.0,464852.0,336232.0,1
29,40.6344,-73.5851,B02598,47181.0,101806.0,5238.0,5251.0,430328.0,381126.0,302354.0,244074.0,178953.0,1
43,40.7985,-73.8209,B02598,41865.0,93860.0,2417.0,2401.0,1525434.0,1134936.0,815541.0,562210.0,408042.0,1
38,41.0099,-73.6846,B02682,36504.0,82250.0,2981.0,2865.0,220693.0,186086.0,147277.0,111663.0,104989.0,1
59,40.8843,-73.9105,B02682,56318.0,91099.0,3791.0,3585.0,2100528.0,1820926.0,1483139.0,1220520.0,888476.0,1
46,40.7916,-73.5326,B02617,79825.0,197153.0,4240.0,3977.0,294312.0,253755.0,209557.0,197822.0,170527.0,1
5,40.8186,-72.8606,B02617,26917.0,86833.0,4264.0,4381.0,162713.0,142971.0,125745.0,94911.0,94911.0,1
37,40.7375,-73.2439,B02617,30920.0,79261.0,9259.0,9310.0,336587.0,305763.0,275436.0,215498.0,195649.0,1
2,40.6855,-73.7571,B02598,35906.0,72689.0,6422.0,6476.0,1291144.0,1109883.0,970180.0,768902.0,594713.0,1
53,40.8231,-73.931,B02617,21326.0,30524.0,4298.0,4291.0,2786863.0,2485978.0,2194845.0,1805269.0,1446585.0,0
5,40.6902,-73.8678,B02617,20965.0,59566.0,5231.0,4896.0,2560041.0,2137807.0,1727952.0,1312869.0,1026975.0,0
2,40.8064,-73.2646,B02617,50776.0,115147.0,3124.0,3088.0,357918.0,299746.0,251428.0,225266.0,189644.0,1
8,41.1749,-74.0677,B02617,50991.0,119000.0,7607.0,7796.0,219661.0,184640.0,159500.0,135743.0,103530.0,1
40,40.5881,-73.9867,B02617,31836.0,59022.0,5127.0,4761.0,1364343.0,1217922.0,1052805.0,830073.0,637993.0,0
0,40.602,-73.9486,B02598,39406.0,55750.0,1593.0,1583.0,1823539.0,1621210.0,1359714.0,1144860.0,913956.0,0
59,40.6654,-73.8679,B02617,36940.0,44944.0,6169.0,5903.0,2059177.0,1676091.0,1334866.0,987372.0,746295.0,0
0,40.638,-73.9548,B02617,33843.0,49951.0,3131.0,3283.0,2555371.0,2313003.0,2086015.0,1792440.0,1441072.0,0
4,40.775,-73.8055,B02598,36938.0,82875.0,4352.0,4029.0,1520761.0,1238781.0,918120.0,644038.0,453957.0,1
46,40.825,-73.502,B02617,57039.0,155435.0,5876.0,5785.0,243816.0,176988.0,130493.0,122972.0,98403.0,1
46,40.8554,-73.9287,B02617,15671.0,31327.0,7725.0,7315.0,2400093.0,2119375.0,1834528.0,1585421.0,1263684.0,0
24,40.589,-73.667,B02617,28143.0,62956.0,6102.0,6197.0,291120.0,238480.0,172117.0,110577.0,87486.0,0
42,40.68,-73.9744,B02617,57426.0,113438.0,3243.0,3239.0,2965774.0,2560471.0,2185324.0,1815811.0,1417149.0,1
8,40.5971,-73.9725,B02617,22600.0,51835.0,3344.0,3325.0,1588647.0,1409778.0,1272934.0,1127697.0,904458.0,0
2,40.786,-73.7309,B02598,48668.0,74598.0,6260.0,6254.0,631919.0,506532.0,389080.0,285795.0,202336.0,1
41,41.1745,-74.0106,B02598,51592.0,150962.0,4661.0,4369.0,253552.0,229076.0,192025.0,130474.0,107098.0,1
29,40.6106,-73.9373,B02682,46729.0,105987.0,1453.0,1432.0,1951936.0,1684754.0,1443310.0,1189912.0,946166.0,1
36,40.6694,-73.8017,B02617,19194.0,68333.0,4155.0,4091.0,1412491.0,1167177.0,956897.0,759293.0,602945.0,1
32,40.5522,-74.2049,B02617,46822.0,84931.0,9382.0,9277.0,391604.0,340962.0,291156.0,239057.0,185444.0,1
2,40.7189,-73.8388,B02598,63090.0,81985.0,4132.0,4182.0,2285309.0,1992356.0,1692419.0,1400061.0,1047054.0,1
18,40.76,-73.8788,B02598,33772.0,68813.0,3016.0,3357.0,2690999.0,2080148.0,1560735.0,1120136.0,945956.0,1
10,40.8436,-73.8828,B02617,14787.0,19813.0,8121.0,7836.0,2278761.0,2063403.0,1870477.0,1703776.0,1474794.0,0
0,40.8245,-73.94,B02682,21592.0,34409.0,5328.0,5480.0,2809633.0,2510911.0,2125632.0,1763731.0,1452167.0,0
41,40.6496,-73.9624,B02617,25671.0,48266.0,4595.0,4841.0,2760276.0,2518013.0,2263689.0,1872053.0,1494844.0,0
39,40.8619,-73.8919,B02617,13131.0,25362.0,5983.0,5536.0,2223803.0,2015941.0,1857887.0,1644114.0,1379695.0,0
56,40.7939,-73.7963,B02617,49055.0,99440.0,7051.0,6265.0,1252818.0,898024.0,651980.0,485302.0,370927.0,1
21,40.8355,-73.9088,B02617,14641.0,29327.0,5522.0,5401.0,2633851.0,2329922.0,1995111.0,1764457.0,1535940.0,0
24,40.7458,-73.9033,B02598,27105.0,52891.0,3504.0,3524.0,3234474.0,2518525.0,1843770.0,1451296.0,1060196.0,0
48,40.7812,-73.8478,B02598,25774.0,41463.0,3906.0,3862.0,2063397.0,1679276.0,1321565.0,934730.0,615949.0,0
23,40.5997,-74.1349,B02617,34817.0,74948.0,3385.0,3400.0,537445.0,498091.0,424872.0,384560.0,318390.0,1
25,40.6769,-73.9698,B02598,56475.0,99938.0,3225.0,3299.0,3002136.0,2584338.0,2175962.0,1854202.0,1429476.0,1
46,40.6816,-73.9661,B02682,46820.0,82955.0,3829.0,3454.0,3012420.0,2583858.0,2181011.0,1811825.0,1440784.0,1
57,41.2215,-74.0361,B02682,48723.0,131000.0,2312.0,2468.0,114377.0,81976.0,81976.0,56961.0,52918.0,1
4,40.8418,-73.9018,B02617,15316.0,29549.0,3269.0,2920.0,2546516.0,2239178.0,1942102.0,1722696.0,1538103.0,0
2,40.7601,-73.9647,B02598,93491.0,144881.0,9084.0,9032.0,3124963.0,2667845.0,2190910.0,1830470.0,1437381.0,1
13,40.8309,-73.9123,B02598,14651.0,27585.0,7140.0,6960.0,2767650.0,2421109.0,2097691.0,1796428.0,1515001.0,0
18,40.6482,-73.9281,B02598,23380.0,53636.0,1546.0,1491.0,2721416.0,2428307.0,2034774.0,1624707.0,1256396.0,0
